mlbamID,playerName,team,league,defaultPos,W,L,S,IP,H,R,ER,HR,BB,K,HBP,G_SP,G_RP
520950,Angelo Paulino,ATL,NL,RP,3,4,0,59,57,34,31,5,47,53,0,0,0
520951,Santos Rodriguez,CHA,AL,RP,1,0,0,12,12,6,6,1,5,11,0,0,0
520973,Jairo Heredia,NYA,AL,SP,2,4,0,58,75,48,43,11,31,32,0,0,0
521031,Joseph Esposito,BAL,AL,RP,2,4,0,55,65,39,35,4,40,39,0,0,0
521055,Maikel Cleto,SEA,AL,SP,2,5,0,64,80,50,45,11,33,31,0,0,0
521089,Francisco Rivera,SLN,NL,RP,1,0,0,10,10,5,5,1,5,7,0,0,0
521230,Liam Hendriks,MIN,AL,SP,3,5,0,73,88,46,39,7,25,42,1,0,0
521232,Tom Stuifbergen,MIN,AL,SP,1,1,0,20,21,10,10,2,7,15,1,0,0
521448,Jason Glushon,OAK,AL,RP,1,3,0,38,49,30,26,7,13,16,0,0,0
521655,Wilmer Font,TEX,AL,SP,4,7,0,99,111,76,71,8,94,63,1,0,0
521659,Yoon-Hee Nam,TEX,AL,RP,2,5,0,63,80,57,52,13,44,44,0,0,0
521689,Anthony Norman,PIT,NL,OF,0,1,0,9,10,6,6,1,6,7,0,0,0
522051,Pedro Lambertus,MIL,NL,RP,1,3,0,32,37,27,26,6,30,18,0,0,0
522228,Carlos Pimentel,TEX,AL,SP,3,7,0,94,124,85,77,21,54,50,0,0,0
522948,Victor Marte,KCA,AL,RP,2,2,0,37,43,23,21,2,21,23,0,0,0
523256,Brett Hunter,OAK,AL,RP,1,4,0,45,48,47,46,5,87,35,0,0,0
523278,Jacob Thompson,ATL,NL,SP,6,10,0,142,161,101,91,22,87,87,1,0,0
523408,Adam Bowling,CHA,AL,RP,1,2,0,29,38,26,23,7,12,15,0,0,0
523648,Mark Hamburger,TEX,AL,RP,2,5,0,62,84,59,53,13,41,33,0,0,0
523769,Hector Garcia,OAK,AL,SP,1,3,0,34,40,26,24,3,27,16,0,0,0
524108,Justin Fiske,SLN,NL,RP,2,3,0,42,42,24,22,4,24,31,0,0,0
524289,Kenny Rodriguez,TOR,AL,SP,3,10,0,121,147,99,90,23,73,73,0,0,0
524290,Chris Rivera,WAS,NL,RP,2,2,0,38,37,18,15,1,17,26,0,0,0
524628,Esmelvin Jimenez,PHI,NL,RP,1,3,0,38,46,32,29,9,20,24,0,0,0
525630,Ryne Miller,BOS,AL,RP,3,5,0,71,89,56,50,10,39,47,0,0,0
525665,Matthew Sartor,LAN,NL,RP,3,5,0,72,76,47,43,11,34,57,0,0,0
525728,Mick Mattaliano,BAL,AL,RP,1,2,0,28,41,26,23,5,13,9,0,0,0
525768,Tim Collins,TOR,AL,RP,3,4,0,65,62,41,38,7,50,64,0,0,0
525828,Francisco Jimenez,CLE,AL,RP,2,2,0,33,36,16,14,1,12,24,0,0,0
526269,Hung-Wen Chen,CHN,NL,SP,5,10,0,132,154,93,83,21,42,75,0,0,0
526700,Ryohei Tanaka,BAL,AL,SP,3,6,0,78,100,57,50,10,34,41,1,0,0
527048,Martin Perez,TEX,AL,SP,4,6,0,93,112,66,59,9,55,57,0,0,0
527054,Julio Teheran,ATL,NL,SP,2,3,0,48,52,30,27,6,25,31,1,0,0
527128,Katsuhiko Maekawa,SLN,NL,RP,2,3,0,43,44,29,27,5,38,31,0,0,0
531565,Miguel Mejia,DET,AL,RP,0,1,0,12,14,9,8,3,3,8,0,0,0
533167,Matt Shoemaker,LAA,AL,RP,2,6,0,69,91,60,54,13,35,38,0,0,0
534368,Robert Boothe,LAN,NL,RP,3,3,0,56,51,30,28,4,39,52,0,0,0
534428,Esmailin Caridad,CHN,NL,SP,4,6,0,89,97,61,56,16,35,59,1,0,14
534600,Chris Fetter,SDN,NL,SP,5,3,0,71,61,26,23,2,27,54,1,0,0
534631,Elih Villanueva,FLO,NL,SP,5,8,0,117,131,71,62,15,31,68,0,0,0
538164,Carlos Gonzalez,COL,NL,OF,2,2,0,33,37,22,20,6,12,25,1,0,0
539438,Scott Diamond,ATL,NL,SP,7,8,0,132,143,77,67,12,69,87,0,0,0
539441,Jared Simon,PHI,NL,RP,2,2,0,36,42,26,23,7,14,23,0,0,0
541077,Jeff Dietz,ARI,NL,RP,3,4,0,62,67,40,36,7,28,47,0,0,0
542235,Melvin Mercedez,DET,AL,RP,0,1,0,10,11,7,6,1,8,7,0,0,0
542250,Rayni Guichardo,DET,AL,SP,1,1,0,22,24,13,12,2,9,14,1,0,0
542339,Jose Trinidad,HOU,NL,RP,1,2,0,26,26,15,14,1,20,17,0,0,0
542403,Marcos Molina,CIN,NL,RP,1,0,0,10,9,4,4,1,3,8,0,0,0
542459,Jose Valdez,COL,NL,1B,2,5,0,66,77,54,50,11,48,50,0,0,0
542469,Andy Ramirez,FLO,NL,RP,2,3,0,48,55,38,35,8,35,34,0,0,0
542553,Jose Rosario,FLO,NL,SP,4,6,0,88,92,53,48,9,42,60,0,0,0
542743,Baudilio Lopez,LAA,AL,RP,0,1,0,10,10,6,5,1,4,7,0,0,0
542868,Cody Adams,MIL,NL,SP,2,5,0,64,72,48,44,7,59,35,1,0,0
542872,Kyle Allen,NYN,NL,SP,5,8,0,114,118,78,72,17,78,77,1,0,0
542879,John Anderson,TOR,AL,SP,3,8,0,102,132,78,66,14,50,55,1,0,0
542884,Dustin Antolin,TOR,AL,RP,2,3,0,47,53,32,28,3,32,27,0,0,0
542892,Kevin Asselin,CHA,AL,RP,2,4,0,52,56,35,32,2,45,35,0,0,0
542893,William Atwood,WAS,NL,SP,4,8,0,105,113,67,59,13,44,69,0,0,0
542910,Trey Barham,OAK,AL,RP,2,3,0,43,48,26,23,3,20,23,0,0,0
542914,Anthony Bass,SDN,NL,SP,4,6,0,89,89,50,46,11,49,53,0,0,0
542919,Eric Beaulac,NYN,NL,SP,4,5,0,83,83,51,46,10,53,68,0,0,0
542926,Robert Bell,TOR,AL,RP,4,5,0,83,86,49,43,9,34,66,0,0,0
542931,Ryan Bergh,PHI,NL,RP,3,5,0,68,80,49,43,9,33,36,0,0,0
542946,Jeremy Bleich,NYA,AL,SP,6,9,0,135,170,108,96,21,77,75,1,0,0
542947,Richard Bleier,TEX,AL,SP,5,9,0,126,164,90,75,14,33,58,0,0,0
542948,Steven Blevins,MIN,AL,RP,3,5,0,71,84,46,40,5,36,38,0,0,0
542949,Mike Bohana,CIN,NL,RP,1,3,0,37,44,32,30,9,27,26,0,0,0
542958,Michael Bowman,MIL,NL,SP,4,6,0,92,96,56,52,8,66,55,0,0,0
542959,Brandon Braboy,NYA,AL,RP,2,5,0,66,86,59,53,14,35,35,0,0,0
542960,Brad Brach,SDN,NL,RP,4,3,0,59,47,20,17,2,19,55,0,0,0
542961,Dustin Brader,TEX,AL,RP,1,3,0,34,44,29,26,6,19,19,0,0,0
542964,Jon Bravo,SLN,NL,RP,1,2,0,28,30,21,20,5,28,23,0,0,0
542971,Owen Brolsma,PIT,NL,RP,1,3,0,39,50,32,29,7,27,17,0,0,0
542977,George Brown,SLN,NL,SP,3,5,0,72,78,45,40,8,37,42,0,0,0
542984,Nicholas Bucci,MIL,NL,RP,0,1,0,12,14,10,9,4,6,9,0,0,0
542988,Adam Bullard,ATL,NL,RP,0,1,0,12,13,10,9,2,12,7,0,0,0
542996,David Cales,CHN,NL,RP,2,4,0,51,52,31,29,7,24,37,0,0,0
543022,Tyler Chatwood,LAA,AL,SP,4,8,0,104,122,82,75,8,94,63,1,0,0
543025,Michael Cisco,PHI,NL,SP,4,6,0,90,104,61,54,16,27,51,0,0,0
543031,Tyler Cloyd,PHI,NL,SP,5,9,0,124,146,87,78,19,54,67,0,0,0
543058,Tyler Cox,PIT,NL,SP,4,7,0,102,120,65,56,10,42,55,1,0,0
543081,Matthew Daly,TOR,AL,RP,2,3,0,44,44,24,21,1,30,32,0,0,0
543090,Tom Davis,SDN,NL,RP,1,2,0,26,29,19,17,6,11,15,0,0,0
543097,Daniel DeLucia,TOR,AL,RP,1,2,0,30,35,20,18,2,19,15,0,0,0
543100,Alan Deratt,COL,NL,RP,3,5,0,75,92,56,49,12,29,47,0,0,0
543102,Brett DeVall,ATL,NL,SP,3,4,0,60,64,37,33,7,30,38,1,0,0
543107,Clayton Dill,WAS,NL,RP,1,3,0,34,36,25,23,8,19,31,0,0,0
543115,Johnny Dorn,FLO,NL,SP,5,9,0,123,141,82,72,13,61,64,0,0,0
543118,Oliver Drake,BAL,AL,SP,3,7,0,86,118,72,61,11,44,42,0,0,0
543123,Jose Duran,MIL,NL,RP,2,4,0,56,68,48,44,12,40,32,0,0,0
543126,Brad Dydalewicz,HOU,NL,SP,3,8,0,100,110,71,66,11,80,60,1,0,0
543135,Nathan Eovaldi,LAN,NL,SP,5,6,0,97,97,51,47,5,57,55,1,0,0
543136,Cody Eppley,TEX,AL,RP,3,4,0,65,76,39,33,7,12,43,0,0,0
543141,Bryan Evans,FLO,NL,RP,3,6,0,82,98,58,51,11,38,47,0,0,0
543144,Daniel Farquhar,TOR,AL,RP,2,3,0,45,45,29,27,3,40,37,0,0,0
543152,Roberto Feliciano,LAN,NL,RP,1,1,0,14,14,8,7,1,9,10,0,0,0
543155,Stephen Fife,BOS,AL,SP,3,5,0,71,92,56,48,12,22,44,0,0,0
543160,Justin Fitzgerald,SFN,NL,RP,2,3,0,43,46,29,27,6,29,33,0,0,0
543163,Ryan Flannery,NYA,AL,RP,3,2,0,49,51,24,21,1,22,31,0,0,0
543165,Marquis Fleming,TBA,AL,RP,1,4,0,49,58,43,40,10,40,34,0,0,0
543174,Eric Fornataro,SLN,NL,SP,4,4,0,74,82,42,37,5,30,28,1,0,0
543178,Justin Freeman,CIN,NL,RP,4,3,0,65,68,32,27,3,17,38,0,0,0
543180,Matthew Frevert,SLN,NL,RP,2,2,0,36,34,18,17,4,18,32,0,0,0
543195,Eddie Gamboa,BAL,AL,RP,3,5,0,72,95,55,47,12,24,42,0,0,0
543209,Jared Gayhart,DET,AL,RP,3,5,0,74,82,48,43,5,45,46,0,0,0
543225,Kyle Godfrey,HOU,NL,RP,1,4,0,43,49,29,26,6,23,27,0,0,0
543227,Jacob Goldberg,NYN,NL,RP,2,3,0,44,45,25,23,5,22,28,0,0,0
543236,Matthew Gorgen,TBA,AL,RP,3,4,0,62,61,36,34,5,39,48,0,0,0
543237,Scott Gorgen,SLN,NL,SP,4,6,0,94,99,69,66,18,73,70,0,0,0
543241,Scott Gracey,TOR,AL,SP,2,7,0,81,110,75,66,19,42,41,1,0,0
543251,Brian Grening,CLE,AL,RP,1,3,0,40,48,31,28,7,28,31,0,0,0
543259,Brian Gump,PHI,NL,OF,1,0,0,9,10,5,4,1,3,7,0,0,0
543270,Curtis Haley,CLE,AL,SP,2,6,0,71,85,71,68,10,104,41,1,0,0
543271,Erik Hamren,CHN,NL,RP,1,4,0,41,46,33,31,4,37,23,0,0,0
543272,Brad Hand,FLO,NL,SP,3,7,0,86,92,64,60,11,79,66,0,0,0
543275,Nathan Hanson,MIN,AL,3B,1,0,0,10,11,6,5,1,3,7,0,0,0
543277,Trevor Harden,ARI,NL,SP,5,9,0,124,153,93,82,22,46,70,1,0,0
543278,Blaine Hardy,KCA,AL,RP,4,5,0,81,96,49,41,6,26,49,0,0,0
543283,Michael Hart,OAK,AL,RP,1,2,0,28,32,20,18,3,20,18,0,0,0
543285,Nicholas Haughian,BAL,AL,SP,2,5,0,60,82,51,46,10,32,28,0,0,0
543286,Shawn Haviland,OAK,AL,SP,3,9,0,112,141,87,76,14,62,58,0,0,0
543300,Mitchell Herold,BOS,AL,RP,2,3,0,48,58,35,31,4,32,31,0,0,0
543301,Zachary Herr,SDN,NL,RP,2,3,0,45,42,26,24,6,29,41,0,0,0
543307,Graham Hicks,WAS,NL,SP,2,4,0,52,63,42,39,9,38,27,1,0,0
543319,Casey Hodges,ATL,NL,RP,1,2,0,23,26,17,15,4,15,14,0,0,0
543332,Terry Hose,ARI,NL,RP,3,4,0,61,69,42,37,8,27,43,0,0,0
543334,T.J. House,CLE,AL,SP,5,8,0,121,145,87,78,13,80,67,1,0,0
543339,Daniel Hudson,CHA,AL,SP,4,5,0,80,80,43,38,6,31,62,1,2,4
543348,Kyle Hurst,LAA,AL,RP,1,3,0,33,47,32,30,9,15,15,0,0,0
543351,Jay Jackson,CHN,NL,SP,4,7,0,98,99,63,58,15,49,83,0,0,0
543356,Lance Janke,CIN,NL,SP,4,9,0,119,133,86,78,22,58,78,1,0,0
543359,Daniel Jennings,FLO,NL,RP,3,3,0,58,58,32,28,3,39,48,0,0,0
543366,Graham Johnson,FLO,NL,SP,3,7,0,89,103,69,64,11,77,47,1,0,0
543367,Jimmy Johnson,NYN,NL,RP,3,2,0,45,42,21,18,2,20,31,0,0,0
543375,Adam Jorgenson,COL,NL,RP,3,3,0,55,57,35,32,5,33,51,0,0,0
543382,Jeffrey Kaplan,NYN,NL,SP,5,5,0,88,89,49,44,7,48,56,0,0,0
543385,Shane Kaufman,SFN,NL,RP,1,4,0,44,50,34,31,8,27,31,0,0,0
543386,Travis Keating,BAL,AL,RP,2,3,0,43,54,32,28,5,18,25,0,0,0
543389,Jeremy Kehrt,BOS,AL,RP,3,5,0,68,86,49,42,7,23,35,0,0,0
543391,Casey Kelly,BOS,AL,SS,4,6,0,89,107,58,51,9,27,49,1,0,0
543394,Michael Kenney,LAA,AL,RP,2,7,0,77,111,81,72,19,53,37,0,0,0
543397,Tim Kiely,LAA,AL,SP,3,10,0,116,165,103,89,27,29,47,0,0,0
543400,Aaron King,SFN,NL,SP,3,8,0,98,105,74,70,17,74,66,1,0,0
543402,Chris Kirkland,SEA,AL,SP,2,5,0,65,76,51,47,11,45,40,0,0,0
543405,Jason Knapp,CLE,AL,SP,4,6,0,92,92,60,56,8,73,76,1,0,0
543407,Alan Knotts,PIT,NL,RP,2,2,0,40,45,22,18,2,16,25,0,0,0
543408,Tom Koehler,FLO,NL,SP,5,6,0,103,109,65,59,9,71,69,0,0,0
543409,Michael Kohn,LAA,AL,RP,3,3,0,57,56,31,28,3,37,55,0,0,0
543412,Michael Konstanty,CIN,NL,1B,0,1,0,11,12,10,9,3,11,9,0,0,0
543413,Wade Korpi,FLO,NL,RP,2,4,0,53,57,41,39,10,44,45,0,0,0
543415,Damon Krestalude,MIL,NL,RP,1,0,0,13,13,8,7,1,10,10,0,0,0
543418,Ryan Kulik,SLN,NL,SP,5,7,0,111,131,76,68,17,47,48,0,0,0
543426,Matthew Langwell,CLE,AL,RP,2,4,0,51,64,42,37,10,31,31,0,0,0
543427,Bobby Lanigan,MIN,AL,SP,5,9,0,130,167,100,86,20,48,68,1,0,0
543430,Maverick Lasker,MIL,NL,SP,1,2,0,25,25,13,12,2,15,16,1,0,0
543440,Patrick Lehman,WAS,NL,SP,3,4,0,64,69,33,29,7,9,37,1,0,0
543463,Andy Loomis,FLO,NL,RP,2,4,0,52,59,40,36,9,34,40,0,0,0
543466,Brett Lorin,SEA,AL,SP,3,7,0,91,104,65,59,15,51,58,0,0,0
543474,Carlos Luna,COL,NL,RP,2,4,0,54,68,48,44,9,44,31,0,0,0
543475,Jordan Lyles,HOU,NL,SP,6,9,0,135,140,73,62,9,62,111,1,0,0
543476,Colin Lynch,SDN,NL,RP,2,3,0,42,42,24,22,5,28,29,0,0,0
543477,Mike Lynn,NYN,NL,RP,2,2,0,36,34,17,16,1,20,25,0,0,0
543492,Michael Marseco,MIL,NL,SS,1,0,0,9,9,5,4,1,4,7,0,0,0
543493,Brett Marshall,NYA,AL,SP,3,6,0,85,113,80,72,17,60,41,1,0,0
543494,David Martin,MIN,AL,RP,1,2,0,30,35,25,23,4,27,23,0,0,0
543495,Ethan Martin,LAN,NL,SP,5,6,0,97,90,57,54,8,81,83,1,0,0
543507,Trevor May,PHI,NL,SP,4,4,0,76,73,50,48,8,68,67,1,0,0
543520,Scott McGregor,SLN,NL,RP,4,4,0,76,88,46,39,6,28,36,0,0,0
543526,Kaimi Mead,CLE,AL,RP,1,4,0,44,58,39,35,7,33,21,0,0,0
543527,Dan Meadows,MIL,NL,RP,4,7,0,103,113,69,61,14,54,68,0,0,0
543540,Daniel Meszaros,HOU,NL,RP,2,4,0,55,58,33,30,8,24,45,0,0,0
543546,Jayson Miller,LAA,AL,SP,4,12,0,145,206,120,100,24,38,59,1,0,0
543547,Quinton Miller,PIT,NL,SP,2,5,0,67,76,48,44,9,45,37,1,0,0
543548,Tom Milone,WAS,NL,SP,5,8,0,115,125,69,61,14,41,63,0,0,0
543551,D.J. Mitchell,NYA,AL,SP,8,6,0,129,143,74,65,6,65,76,1,0,0
543557,Michael Montgomery,KCA,AL,SP,5,6,0,101,118,61,53,4,55,58,1,0,0
543559,Matthew Moody,TOR,AL,RP,0,3,0,25,31,26,24,8,21,21,0,0,0
543565,Brett Moorhouse,ARI,NL,SP,4,10,0,124,153,96,86,17,65,63,1,0,0
543577,Ashton Mowdy,HOU,NL,RP,1,4,0,47,57,42,38,13,30,36,0,0,0
543584,Rob Musgrave,SDN,NL,RP,2,5,0,61,63,42,38,14,34,53,0,0,0
543585,Kevin Nabors,LAA,AL,RP,2,5,0,64,78,49,43,5,45,36,0,0,0
543593,David Noles,PHI,NL,RP,2,2,0,37,37,19,17,2,17,26,0,0,0
543614,Ryan O'Shea,BAL,AL,SP,2,8,0,92,128,84,74,16,55,43,0,0,0
543616,Daniel Osterbrock,MIN,AL,SP,4,10,0,130,180,113,96,26,50,79,1,0,0
543621,Ryan Page,TOR,AL,SP,3,9,0,104,135,75,62,11,36,41,0,0,0
543634,Ryan Perry,DET,AL,RP,2,2,0,34,33,19,17,3,19,30,1,0,53
543670,Bruce Pugh,MIN,AL,RP,3,5,0,73,82,54,50,7,63,53,0,0,0
543678,Brandon Rapoza,MIL,NL,RP,4,3,0,63,64,33,29,4,30,36,0,0,0
543696,Brandon Ritchie,MIL,NL,RP,3,4,0,61,58,35,33,5,48,39,0,0,0
543699,Tanner Roark,TEX,AL,SP,3,5,0,70,83,52,47,10,38,45,0,0,0
543700,David Roberts,CLE,AL,RP,2,5,0,59,74,47,42,9,36,31,0,0,0
543725,Brian Rosenberg,PHI,NL,RP,3,3,0,50,47,23,21,3,23,43,0,0,0
543733,Philip Rummel,HOU,NL,RP,2,4,0,52,63,36,31,6,25,25,0,0,0
543738,Derrick Saito,KCA,AL,RP,2,6,0,70,89,54,48,10,40,43,0,0,0
543749,Neil Schenk,TBA,AL,RP,2,4,0,58,73,46,40,10,29,36,0,0,0
543752,Chris Scholl,LAA,AL,RP,2,6,0,70,87,64,59,15,52,48,0,0,0
543753,Nick Schumacher,SDN,NL,RP,2,3,0,46,44,22,19,3,20,32,0,0,0
543754,Michael Schwimer,PHI,NL,RP,4,2,0,55,49,25,22,3,28,55,0,0,0
543758,Ross Seaton,HOU,NL,SP,4,10,0,125,149,87,77,18,63,65,1,0,0
543766,Bryan Shaw,ARI,NL,SP,3,6,0,78,84,52,48,8,43,51,0,0,0
543767,Scott Shaw,NYN,NL,SP,5,8,0,115,121,77,70,19,64,75,0,0,0
543773,Garrett Sherrill,MIL,NL,RP,0,2,0,16,17,13,13,3,19,12,0,0,0
543793,Matthew Smith,LAN,NL,RP,0,2,0,16,20,15,14,5,9,9,0,0,0
543795,Steve Smith,CLE,AL,RP,5,7,0,105,114,63,57,8,61,66,0,0,0
543802,Mark Sorensen,DET,AL,SP,3,8,0,99,135,81,70,17,37,38,0,0,0
543808,Cliff Springston,TEX,AL,RP,1,3,0,35,53,38,33,10,15,14,0,0,0
543809,Ezekiel Spruill,ATL,NL,SP,5,7,0,111,127,73,65,18,46,71,1,0,0
543811,Christian Staehely,SEA,AL,RP,2,2,0,35,39,21,18,1,22,22,0,0,0
543819,Zachary Stewart,TOR,AL,RP,5,4,0,77,76,38,33,4,36,56,0,0,0
543821,Tyler Stohr,DET,AL,RP,2,3,0,45,53,32,28,4,26,26,0,0,0
543828,Bryce Stowell,CLE,AL,RP,2,5,0,63,77,53,49,11,53,44,0,0,0
543834,Richard Sullivan,ATL,NL,SP,6,6,0,112,121,67,59,8,58,64,0,0,0
543850,Kevin Thomas,SLN,NL,SP,5,7,0,112,123,71,65,10,66,46,1,0,0
543851,James Thompson,KCA,AL,RP,1,5,0,56,68,54,51,9,73,42,0,0,0
543853,Taylor Thompson,CHA,AL,RP,0,1,0,12,13,8,7,1,8,7,0,0,0
543858,Jade Todd,DET,AL,RP,1,1,0,21,24,15,14,1,18,10,0,0,0
543863,Tyler Trice,COL,NL,RP,2,3,0,46,57,36,32,7,24,26,0,0,0
543864,Tyler Tufts,TEX,AL,RP,3,3,0,53,63,31,25,3,17,28,0,0,0
543880,Adam Veres,SLN,NL,RP,2,4,0,58,65,40,36,8,38,39,0,0,0
543881,Pedro Villarreal,CIN,NL,RP,1,3,0,33,37,26,25,5,28,14,0,0,0
543883,Nick Vincent,SDN,NL,RP,2,4,0,55,55,32,28,8,28,43,0,0,0
543885,Robert Waite,DET,AL,RP,2,5,0,63,77,45,40,5,34,26,0,0,0
543886,Justin Walker,CIN,NL,RP,2,1,0,31,31,18,17,4,14,22,0,0,0
543890,Jeremy Ware,CIN,NL,RP,1,2,0,30,37,27,25,8,16,15,0,0,0
543895,Trey Watten,MIL,NL,SP,4,10,0,123,138,92,85,17,98,69,1,0,0
543897,Matthew Way,PHI,NL,SP,5,4,0,79,79,38,33,6,24,61,1,0,0
543913,Cole White,KCA,AL,OF,1,1,0,21,27,17,15,3,16,13,0,0,0
543919,Josh Whitlock,CHN,NL,RP,2,4,0,55,68,48,43,13,24,31,0,0,0
543921,Joseph Wieland,TEX,AL,SP,3,7,0,86,112,69,61,13,42,48,1,0,0
543924,Chris Wilkes,SDN,NL,SP,2,3,0,44,44,22,20,4,18,24,1,0,0
543938,Shane Wolf,HOU,NL,SP,4,7,0,101,114,63,55,12,37,64,0,0,0
543941,Bryan Woodall,ARI,NL,RP,2,4,0,55,62,37,32,6,25,41,0,0,0
543942,Robert Wooten,MIL,NL,RP,3,2,0,45,39,21,19,3,25,45,0,0,0
543949,Kurt Yacko,COL,NL,RP,3,4,0,67,76,42,37,8,24,55,0,0,0
543951,Jared Yecker,FLO,NL,RP,2,4,0,50,52,35,32,7,39,48,0,0,0
543953,Corey Young,TEX,AL,RP,2,3,0,47,52,34,31,5,36,34,0,0,0
543956,Russell Young,CLE,AL,SP,5,7,0,110,139,73,62,11,35,48,0,0,0
543959,Richard Zagone,BAL,AL,SP,3,8,0,100,133,84,74,15,54,57,0,0,0
544019,Mike Perconte,CHN,NL,RP,2,4,0,57,66,48,44,12,36,39,0,0,0
544146,Barry Bowden,KCA,AL,RP,2,4,0,54,61,38,35,6,36,42,0,0,0
544153,Victor Capellan,ARI,NL,RP,2,3,0,41,41,24,22,4,21,33,0,0,0
544154,Justin Mace,ARI,NL,RP,2,3,0,49,54,31,28,6,20,33,0,0,0
544155,Pedro Rodriguez,ARI,NL,RP,1,3,0,36,47,31,27,6,21,18,0,0,0
544242,Kenneth Moreland,BAL,AL,SP,3,7,0,91,127,77,67,21,19,43,1,0,0
544254,Brad Hinkle,PIT,NL,RP,1,1,0,22,29,21,19,7,11,15,0,0,0
544255,Enrique Lechuga,CHA,AL,RP,1,1,0,17,20,12,11,3,5,11,0,0,0
544258,Justin Garcia,TBA,AL,RP,3,6,0,85,104,63,54,12,32,50,0,0,0
544261,David Slovak,WAS,NL,RP,1,2,0,27,30,18,16,2,19,12,0,0,0
544365,Manuel Banuelos,NYA,AL,SP,6,5,0,102,115,66,58,11,47,63,1,0,0
544568,Wilton Rodriguez,NYA,AL,SP,1,2,0,25,29,17,15,4,9,16,1,0,0
544716,Brent DeFoor,CHA,AL,RP,1,0,0,11,11,6,6,1,6,9,0,0,0
544727,Jeurys Familia,NYN,NL,SP,7,7,0,122,118,65,60,7,71,76,1,0,0
544755,Nick Pugliese,LAA,AL,RP,2,3,0,44,51,28,23,4,17,31,0,0,0
544757,Kevin Ramos,LAA,AL,2B,0,1,0,10,10,6,6,1,6,7,0,0,0
544825,Jose Garcia,SLN,NL,OF,2,5,0,65,74,49,46,13,44,43,0,0,0
544829,Kevin Light,WAS,NL,RP,2,4,0,53,56,35,31,5,36,34,0,0,0
544931,Stephen Strasburg,WAS,NL,SP,4,4,0,76,84,40,37,7,28,70,3,0,0
544935,Luis Sanz,DET,AL,SP,3,7,0,93,112,72,66,9,70,46,1,0,0
544993,Steven Geltz,LAA,AL,RP,2,4,0,57,70,51,47,12,43,41,0,0,0
544994,Jared Potts,TOR,AL,RP,2,3,0,46,52,28,24,2,26,28,0,0,0
545059,Bryan Rembisz,LAA,AL,RP,1,4,0,47,66,45,41,13,20,22,0,0,0
545117,Patrick Urckfitz,HOU,NL,RP,2,4,0,54,61,37,33,8,29,36,0,0,0
545118,Matt Vieira,FLO,NL,RP,1,2,0,23,26,15,13,3,9,14,0,0,0
545129,Joe Testa,MIN,AL,RP,2,4,0,53,55,35,32,5,40,46,0,0,0
545196,Brandon Sisk,KCA,AL,RP,2,3,0,43,46,25,22,3,22,34,0,0,0
545248,Dan Remenowsky,CHA,AL,RP,3,3,0,57,57,35,31,7,28,60,0,0,0
545690,Chad Linder,DET,AL,RP,2,3,0,49,60,38,34,5,28,24,0,0,0
545844,Taylor Sinclair,ARI,NL,SP,4,6,0,89,101,61,56,11,49,57,1,0,0
545893,Jeff Williams,NYA,AL,RP,1,2,0,26,33,21,18,5,9,15,0,0,0
545989,Ryan Searle,CHN,NL,SP,4,5,0,85,93,55,50,6,49,41,0,0,0
546412,Rigoberto Almonte,MIL,NL,RP,2,4,0,52,53,39,37,6,59,42,0,0,0
547348,Chen Lee,CLE,AL,RP,3,5,0,74,82,48,42,7,40,54,0,0,0
547568,Chia-Jen Lo,HOU,NL,RP,3,3,0,58,52,29,27,3,45,60,0,0,0
547749,Junichi Tazawa,BOS,AL,SP,3,4,0,67,86,49,42,9,23,40,2,4,2
547820,Fu-te Ni,DET,AL,RP,2,2,0,34,32,18,18,5,12,23,1,0,36
547958,Leon Boyd,TOR,AL,RP,2,5,0,60,67,47,43,4,63,36,0,0,0
548092,Ken Takahashi,,,RP,3,2,0,43,39,20,18,3,21,30,1,0,28
548348,Donnie Joseph,CIN,NL,RP,1,2,0,25,21,12,11,1,18,25,0,0,0
550493,Chris Cullen,PIT,NL,RP,2,5,0,60,73,45,40,11,26,29,0,0,0
550495,Jon Velasquez,PHI,NL,SP,6,8,0,129,145,88,80,17,66,74,1,0,0
553973,Carlos Alvarado,LAN,NL,SP,8,7,0,136,122,65,61,15,58,118,0,0,0
571059,Angel Tapia,SLN,NL,RP,2,5,0,66,75,50,46,9,56,36,0,0,0
571484,Jonathan Berger,SDN,NL,SP,2,5,0,62,68,39,35,11,22,33,1,0,0
571521,Rex Brothers,COL,NL,RP,1,2,0,25,27,16,14,3,14,21,0,0,0
571544,Andrew Carraway,SEA,AL,SP,4,4,0,69,75,38,33,7,19,46,1,0,0
571666,Michael Fiers,MIL,NL,RP,1,2,0,24,24,14,12,4,9,22,0,0,0
571804,Brett Jackson,CHN,NL,RP,2,3,0,45,49,31,29,8,24,34,2,0,0
571831,Brandon Josselyn,SEA,AL,RP,2,1,0,27,27,13,12,1,12,16,0,0,0
571838,Scott Kelley,KCA,AL,RP,0,1,0,10,11,6,5,1,4,7,0,0,0
571940,Michael Mechaw,BAL,AL,RP,0,1,0,10,12,7,6,1,7,7,0,0,0
571946,Shelby Miller,SLN,NL,SP,1,1,0,20,20,10,10,2,10,15,1,0,0
571963,A.J. Morris,WAS,NL,SP,2,4,0,50,53,28,25,6,17,35,1,0,0
572144,Eric Smith,ARI,NL,SP,1,2,0,30,35,23,21,6,15,20,1,0,0
