mlbamID,playerName,team,league,defaultPos,Age,W,L,S,G,GS,IP,H,R,ER,HR,BB,K,WP,HBP,G_SP,G_RP
424144,Oliver Perez,NYN,NL,SP,28,5,5,,16,16,84,75,49,47,13,51,78,3,4,14,0
424164,Kirk Saarloos,CLE,AL,RP,30,3,7,,18,12,79,103,61,54,14,33,36,4,1,,
424324,Cliff Lee,SEA,AL,SP,31,13,9,,28,27,188,195,79,72,16,41,141,5,5,34,0
424805,Mark Hendrickson,,,SP,35,6,7,,47,14,117,140,72,65,15,36,69,3,3,11,42
424925,Clay Condrey,MIN,AL,RP,34,3,1,,31,0,34,37,16,15,3,11,19,0,1,0,45
425146,Nate Robertson,DET,AL,SP,32,4,5,,21,13,81,96,51,45,9,32,55,2,2,6,22
425186,Jason Davis,PIT,NL,RP,29,3,5,,26,7,58,65,36,32,4,33,26,5,1,,
425226,Brian Tallet,TOR,AL,RP,32,4,6,,43,12,106,100,58,55,11,47,80,1,4,25,12
425386,Jeremy Guthrie,BAL,AL,SP,30,9,12,,29,28,177,200,100,94,23,55,106,3,7,33,0
425406,Josh Hall,SEA,AL,RP,29,3,5,,14,9,59,72,43,39,8,33,26,6,0,,
425426,Chien-ming Wang,,,SP,29,5,4,,12,11,66,74,37,34,5,23,37,2,2,9,3
425427,Jason Anderson,PHI,NL,RP,30,2,4,,50,0,65,71,43,39,10,28,40,2,0,,
425446,Aaron Miles,OAK,AL,2B,33,1,1,,11,0,13,12,7,6,2,4,9,0,1,31,-31
425450,Rosman Garcia,,,,31,3,5,,46,5,80,100,62,54,10,43,41,8,1,,
425466,Willie Eyre,TEX,AL,RP,31,1,1,,23,1,33,37,19,18,2,14,19,1,1,0,17
425471,Jimmy Gobble,,,RP,28,1,1,,23,1,23,25,17,15,4,12,20,3,1,0,12
425487,Todd Wellemeyer,,,SP,31,5,6,,21,15,90,98,54,49,14,39,62,3,3,21,7
425492,Ryan Madson,PHI,NL,RP,29,5,4,1,71,1,80,80,35,32,7,25,71,2,3,0,79
425496,Cody Ross,FLO,NL,OF,29,0,0,,9,0,10,10,5,4,1,4,7,0,0,149,-148
425507,Fernando Cabrera,BOS,AL,RP,28,1,1,,25,0,28,32,19,16,3,16,25,2,0,0,6
425514,Heath Bell,SDN,NL,RP,32,5,4,35,66,0,71,49,24,22,5,25,74,3,1,0,68
425528,Seth Mcclung,,,RP,28,4,4,,38,4,67,62,36,36,9,40,51,3,2,2,39
425530,Brian Stokes,NYN,NL,RP,30,3,5,,46,6,74,74,39,36,7,33,47,2,1,0,69
425531,Doug Waechter,,,RP,29,1,2,,16,2,28,36,19,16,4,7,14,1,1,0,5
425532,Jerome Williams,OAK,AL,RP,28,2,6,,23,9,65,85,57,51,14,32,28,1,0,,
425539,Hong-chih Kuo,LAN,NL,RP,28,2,1,,24,2,33,26,12,12,2,12,36,2,1,0,35
425543,Josh Wilson,SEA,AL,SS,23,1,2,,5,3,21,29,21,19,6,10,11,1,0,53,-51
425546,Nate Bump,PHI,NL,SP,33,4,4,,12,10,62,72,37,33,5,19,27,1,0,,
425555,Daniel Cabrera,CHA,AL,SP,28,3,6,,16,14,79,82,49,44,8,48,54,8,6,9,6
425561,Chris Waters,MIL,NL,SP,27,3,7,,18,14,77,102,68,63,16,42,39,5,1,1,4
425562,Vinnie Chulk,PIT,NL,RP,31,1,2,,25,0,28,29,15,15,4,12,17,1,1,0,8
425606,Kiko Calero,,,RP,35,1,2,,33,0,30,24,12,12,2,16,31,1,1,0,67
425628,Greg Aquino,CHA,AL,RP,32,1,2,,22,0,23,25,15,14,3,15,17,3,0,0,10
425630,Brandon Webb,ARI,NL,SP,30,9,4,,16,16,113,112,50,45,8,33,90,3,5,1,0
425634,Mike Hessman,NYN,NL,3B,31,0,1,,10,0,11,12,6,5,1,4,7,1,0,,
425646,Luis Ayala,LAN,NL,RP,32,1,4,,37,0,37,44,23,20,4,12,25,0,2,0,38
425647,D.J. Carrasco,PIT,NL,RP,32,4,1,,45,1,75,77,35,32,4,24,52,2,3,1,48
425652,Jerome Gamble,ATL,NL,RP,29,2,6,,37,7,68,73,51,48,13,50,52,5,0,,
425655,John Koronka,FLO,NL,SP,29,3,6,,15,13,70,84,51,45,11,35,36,5,0,2,0
425656,Wil Ledezma,WAS,NL,RP,29,2,2,,26,1,38,38,19,17,3,17,31,2,0,0,5
425657,Javier Lopez,PIT,NL,RP,26,1,1,,37,0,32,37,20,17,2,15,17,1,1,0,14
425747,Jose Contreras,,,SP,24,5,8,,19,17,104,114,61,54,10,40,79,6,4,23,5
425768,Angel Guzman,CHN,NL,RP,28,1,1,,20,2,28,24,14,13,3,11,23,1,1,0,55
425778,Matt Hensley,TOR,AL,RP,31,1,1,,13,0,19,22,12,10,2,6,11,3,0,,
425787,Tim Hamulack,KCA,AL,RP,33,1,3,,32,0,44,56,31,27,6,17,28,1,0,,
425794,Adam Wainwright,SLN,NL,SP,28,15,7,,31,27,189,176,73,67,17,55,158,6,4,34,0
425817,Jesse Foppert,FLO,NL,RP,29,0,3,,18,5,35,41,32,31,7,36,21,4,0,,
425818,Boof Bonser,,,,28,3,4,,21,8,64,70,40,36,9,22,51,2,1,,
425825,Carlos Mendoza,NYA,AL,1B,30,0,0,,9,0,9,10,5,4,1,3,7,0,0,,
425827,Jeremy Bonderman,DET,AL,SP,27,3,4,,14,8,58,67,36,33,8,21,41,3,2,1,7
425830,Preston Larrison,WAS,NL,RP,29,2,3,,37,1,48,54,32,28,5,27,22,7,0,,
425840,Neal Cotts,PIT,NL,RP,29,1,1,,25,0,23,24,14,13,3,12,21,1,1,0,19
425843,Ruddy Lugo,DET,AL,RP,29,6,10,,28,17,109,128,80,74,16,54,55,5,1,,
425844,Zack Greinke,KCA,AL,SP,26,12,8,,31,27,185,186,74,63,15,47,180,5,4,33,0
425847,Clint Everts,NYN,NL,RP,25,4,6,,42,3,67,69,45,41,9,47,54,6,0,,
425848,Rich Harden,TEX,AL,SP,28,5,4,,15,15,84,73,39,37,11,37,92,3,3,26,0
425856,Gavin Floyd,CHA,AL,SP,27,10,8,,25,25,159,152,82,78,19,53,121,7,4,30,0
425860,Bryan Bullington,KCA,AL,SP,29,2,3,,17,5,45,55,30,26,6,16,29,2,0,0,4
425861,Shawn Camp,TOR,AL,RP,34,2,3,,42,0,50,47,24,22,4,17,38,0,3,0,59
425883,Dontrelle Willis,DET,AL,SP,28,2,5,,11,11,58,68,43,40,7,35,34,3,2,7,0
425899,Charlie Manning,SLN,NL,RP,30,2,2,,43,0,45,42,23,22,4,26,37,2,0,,
428420,Mike Gosling,CLE,AL,RP,29,3,3,,28,3,52,60,34,30,8,23,36,1,0,0,15
429400,Adam Loewen,TOR,AL,OF,25,2,3,,10,8,51,53,32,30,6,32,38,3,2,,
429714,Denny Bautista,SFN,NL,RP,27,2,3,,31,1,40,41,23,21,3,27,34,4,1,0,14
429715,Travis Blackley,ARI,NL,SP,27,5,8,,29,16,110,126,80,72,17,51,73,9,0,,
429716,J.D. Durbin,LAN,NL,RP,27,5,7,,26,15,97,101,61,56,12,54,61,5,1,,
429717,Dan Haren,ARI,NL,SP,29,14,9,,32,32,220,207,91,85,25,43,209,11,5,33,0
429718,Shawn Hill,,,SP,28,2,3,,8,8,46,48,24,20,5,15,30,1,2,3,0
429719,Edwin Jackson,ARI,NL,SP,26,11,10,,31,28,178,174,93,90,22,71,138,6,4,33,0
429720,John Maine,NYN,NL,SP,28,6,5,,14,13,78,62,39,36,9,35,63,4,3,15,0
429721,Royce Ring,NYA,AL,RP,29,2,2,,38,0,32,31,18,16,3,15,25,1,0,,
429722,Ervin Santana,LAA,AL,SP,27,7,5,,17,17,107,116,60,55,15,32,89,4,6,23,1
429723,Merkin Valdez,TOR,AL,RP,28,2,1,,41,1,42,46,26,23,4,24,33,4,1,0,48
429780,Chris Narveson,MIL,NL,RP,28,4,4,,24,8,69,67,39,36,10,32,57,5,1,4,17
429781,Kevin Correia,SDN,NL,SP,29,7,7,,28,19,125,112,56,54,14,43,90,3,3,33,0
429783,Rafael Betancourt,COL,NL,RP,34,3,2,,43,0,44,38,17,17,4,14,42,0,0,0,61
429842,Ryan Wagner,WAS,NL,RP,27,1,1,,20,0,23,26,16,14,3,14,14,2,0,,
429901,Sergio Mitre,NYA,AL,SP,28,3,3,,12,10,61,75,38,33,7,15,36,3,3,9,3
429981,Roy Corcoran,,,RP,29,2,1,,26,0,32,32,16,15,1,19,19,2,1,0,16
429985,Chad Gaudin,NYA,AL,SP,26,5,6,,24,13,90,87,50,46,9,40,74,3,4,25,6
430061,Mike Wood,TEX,AL,SP,29,2,3,,17,6,43,51,30,26,6,19,23,4,1,,
430083,Brian Sanches,FLO,NL,RP,31,2,1,,29,0,33,31,15,14,4,14,31,3,2,0,47
430579,Elizardo Ramirez,TEX,AL,SP,27,4,8,,18,15,93,125,75,66,17,28,41,3,1,,
430580,Alfredo Simon,BAL,AL,SP,28,1,3,,8,6,36,48,32,29,10,14,20,2,1,2,0
430582,Brian Wolfe,TOR,AL,RP,29,2,2,,25,1,33,38,21,19,4,11,19,2,1,0,14
430586,Ezequiel Astacio,CHN,NL,RP,30,1,3,,14,2,25,30,22,20,7,13,18,2,0,,
430588,Fernando Nieve,NYN,NL,RP,27,2,3,,16,6,41,41,23,21,6,19,31,3,0,7,1
430589,Chad Qualls,ARI,NL,RP,31,3,4,25,64,0,65,66,29,26,6,15,57,3,3,0,51
430594,Renyel Pinto,FLO,NL,RP,27,2,2,,45,1,44,38,21,20,4,29,40,4,2,0,73
430599,Joe Blanton,PHI,NL,SP,29,12,10,,31,31,198,202,100,95,25,59,145,5,6,31,0
430604,Roberto Novoa,,,,28,2,3,,51,0,65,77,48,43,11,34,40,2,2,,
430606,Mike Adams,SDN,NL,RP,31,1,1,,28,0,30,19,9,9,3,10,31,1,0,0,37
430608,Ben Hendrickson,MIN,AL,SP,28,3,5,,15,11,71,83,48,43,7,35,30,4,0,,
430610,Dennis Sarfate,BAL,AL,RP,28,1,3,,27,1,35,37,24,22,5,22,32,2,1,0,20
430616,Lincoln Holdzkom,PIT,NL,RP,27,2,3,,27,0,33,37,22,21,3,26,18,7,0,,
430617,Scott Dohmann,ARI,NL,RP,31,1,1,,24,0,28,30,17,15,3,12,22,1,0,,
430618,Justin Hampson,OAK,AL,RP,29,1,1,,18,1,24,25,13,12,3,8,16,0,0,,
430629,Joel Hanrahan,PIT,NL,RP,28,3,4,,54,4,72,76,43,36,8,40,72,8,2,0,67
430630,Jason Frasor,TOR,AL,RP,32,4,3,15,55,0,54,40,23,21,4,21,51,3,2,0,61
430634,Sean Burnett,WAS,NL,RP,27,2,3,,49,3,54,49,30,28,6,28,36,4,2,0,71
430635,Mike Johnston,CHA,AL,RP,30,1,1,,23,0,24,26,15,14,2,14,13,0,0,,
430636,Ian Snell,SEA,AL,SP,28,6,7,,21,21,119,128,67,59,12,58,93,5,2,27,0
430638,Roman Colon,KCA,AL,RP,30,3,3,,29,2,49,60,32,29,7,19,27,3,1,0,43
430640,Tony Pena,KCA,AL,SS,28,4,3,,49,0,52,61,28,24,5,16,36,3,2,15,-15
430641,Blaine Boyer,ARI,NL,RP,28,1,3,,45,1,53,58,33,28,4,22,37,2,3,0,48
430642,Jose Capellan,HOU,NL,RP,23,3,9,,37,17,105,134,91,81,21,71,61,7,0,,
430646,Jake Woods,PHI,NL,RP,28,2,4,,31,5,61,70,43,39,10,29,37,2,1,,
430647,Corey Smith,KCA,AL,1B,27,0,0,,9,0,9,11,6,6,1,6,7,0,0,,
430648,Mariano Gomez,ATL,NL,RP,27,5,5,,49,1,63,67,37,34,6,34,33,3,0,,
430650,Edwin Moreno,BOS,AL,RP,29,2,4,,35,0,38,37,22,21,6,22,30,1,1,0,19
430651,Nick Regilio,DET,AL,RP,31,2,2,,26,0,32,36,23,21,4,22,23,1,0,,
430654,Brian Bass,PIT,NL,RP,28,4,3,,37,3,70,89,47,42,9,30,40,5,3,0,48
430655,Jorge Vasquez,,,,28,2,4,,47,1,57,58,38,35,8,41,51,7,1,,
430657,Cha-Seung Baek,,,SP,29,1,4,,9,9,43,46,27,25,9,17,27,2,1,,
430663,Brian Bruney,WAS,NL,RP,27,2,0,,26,1,24,19,11,11,2,14,23,1,1,0,44
430664,Casey Daigle,HOU,NL,RP,28,3,4,,46,2,62,67,39,35,9,31,49,7,0,,
430665,Brandon Medders,SFN,NL,RP,30,3,2,,42,0,49,49,26,24,6,26,38,2,2,0,61
430667,Jerry Gil,CIN,NL,RP,27,2,14,,40,12,85,109,96,92,25,99,47,13,0,,
430670,Bob Keppel,MIN,AL,RP,27,1,1,,32,1,46,54,27,24,4,18,28,2,4,0,37
430675,Sean Henn,MIN,AL,RP,28,1,1,,21,0,25,26,16,15,3,15,19,1,1,0,20
430680,Justin Lehr,CIN,NL,SP,32,5,6,,17,13,85,93,52,48,12,29,45,4,1,11,0
430687,Chi-Hung Cheng,,,,24,3,8,,19,15,78,101,65,58,16,48,38,6,0,,
430829,Rich Thompson,PHI,NL,OF,30,1,1,,20,0,27,31,19,17,6,11,25,3,0,,
430831,Jeff Bennett,TBA,AL,RP,29,2,3,,34,3,46,51,26,23,4,26,29,2,3,0,44
430837,Lenny Dinardo,OAK,AL,SP,30,4,6,,17,12,77,98,51,43,6,28,41,2,1,5,0
430884,Jesse Crain,MIN,AL,RP,28,4,3,,41,0,41,39,21,19,3,18,33,2,2,0,56
430885,Wilton Chavez,,,,28,4,5,,56,3,80,86,51,47,12,37,54,4,2,,
430889,Bill Murphy,,,RP,28,2,4,,31,5,55,59,40,37,8,38,41,6,0,0,8
430897,Nick Swisher,NYA,AL,OF,29,0,0,,9,0,10,10,5,5,1,4,7,0,0,141,-140
430904,Paul Maholm,PIT,NL,SP,27,9,10,,30,30,192,217,101,89,18,60,123,7,7,31,0
430911,David Aardsma,SEA,AL,RP,28,3,4,30,54,0,56,47,25,24,5,29,57,2,1,0,73
430912,Matt Cain,SFN,NL,SP,25,11,11,,32,32,210,189,89,86,21,79,172,9,5,33,0
430929,Jake Wald,ARI,NL,SS,28,0,0,,9,0,10,10,5,4,1,3,7,0,0,,
430935,Cole Hamels,PHI,NL,SP,26,11,9,,29,29,186,182,86,79,23,45,165,2,3,32,0
430941,George Sherrill,LAN,NL,RP,32,2,2,1,68,0,61,46,21,20,4,27,62,1,2,0,72
430942,Randy Williams,CHA,AL,RP,34,1,2,,34,0,32,33,22,20,5,16,28,2,1,0,25
430950,Brian Gordon,TEX,AL,RP,30,4,4,,34,3,59,73,42,37,9,19,32,2,0,,
430952,Miguel Perez,PIT,NL,C,26,7,9,,21,21,142,152,83,77,19,63,93,5,3,,
430962,Dustin Nippert,TEX,AL,RP,28,3,3,,17,7,51,59,33,31,7,23,37,2,1,10,10
430968,Shingo Takatsu,SFN,NL,RP,41,0,1,,20,0,26,28,17,16,5,7,19,1,0,,
431138,John Rodriguez,NYA,AL,OF,32,2,2,,24,1,29,33,20,18,3,19,19,4,0,,
431141,Greg Miller,,,,25,1,2,,36,2,35,32,23,23,2,41,30,6,0,,
431146,Jason Childers,TBA,AL,RP,35,4,6,,50,0,61,71,41,36,9,24,37,4,0,,
431148,Scott Kazmir,LAA,AL,SP,26,6,5,,16,16,93,89,48,45,11,37,86,6,3,26,0
431149,Matt Peterson,FLO,NL,RP,27,2,4,,45,1,51,55,34,31,6,32,35,2,0,,
431162,Tim Stauffer,SDN,NL,SP,27,3,5,,15,10,64,59,31,29,8,25,43,2,2,14,0
431167,Larry Broadway,PIT,NL,RP,29,0,0,,12,0,12,13,6,6,1,4,9,1,0,,
433578,Lance Cormier,TBA,AL,RP,29,3,3,,35,3,60,64,31,29,6,23,32,2,1,0,53
433579,John Danks,CHA,AL,SP,24,11,11,,30,30,184,175,91,89,22,65,141,3,4,32,0
433581,Brad Thompson,KCA,AL,RP,28,2,3,,20,5,49,60,32,29,7,13,21,2,3,8,24
433584,Fausto Carmona,CLE,AL,SP,26,6,8,,18,17,100,111,64,59,12,46,62,4,5,24,0
433586,Santiago Casilla,SFN,NL,RP,26,1,1,,30,1,32,35,19,17,4,15,25,3,2,0,46
433587,Felix Hernandez,SEA,AL,SP,23,15,8,,32,32,215,193,84,78,17,70,191,12,7,34,0
433589,Yusmeiro Petit,SEA,AL,SP,25,2,5,,15,11,60,69,39,35,12,20,44,2,0,17,6
433897,Sam Narron,MIL,NL,SP,28,5,8,,23,17,115,131,73,64,15,39,52,4,0,,
433997,Eric Crozier,BAL,AL,1B,31,0,0,,9,0,10,11,6,5,1,4,7,0,0,,
434118,Carmen Cali,LAN,NL,RP,31,2,2,,31,1,40,41,21,19,3,17,27,2,0,,
434137,Logan Kensing,WAS,NL,RP,27,2,1,,29,0,32,34,20,18,5,15,27,3,1,0,32
